,SAVSNET_consult_id,SAVSNET MPC,Consult_date,Species,All_Chemicals,Chemical,chemical,Disease,disease,vaccines,vacc,simple_chem,Simple_chem,year,month
140,2368692,other_unwell,28-10-2016 16:13,dog,['Intranasal 1 week'],,['gaine'],"['epiphora', 'ulcer', 'blepharospasm', 'Vomiting']","['epiphora', 'ulcer', 'blepharospasm', 'Vomiting']",,,['Intranasal 1 week'],['Intranasal 1 week'],2016,October
3741,3711022,other_healthy,10-05-2017 17:52,cat,,,['quadrnat-'],"['ulcer', 'conjunctivitis', 'cornea']","['bottle chloramphenicol-', 'ulcer', 'conjunctivitis', 'cornea', 'dropsy']",,,,,2017,May
1797,722381,other_unwell,19-10-2015 18:31,unknown,['Intranasal 7-10'],,,,,,,['Intranasal 7-10'],['Intranasal 7-10'],2015,October
2612,5900473,vaccination,25-03-2019 17:16,dog,,,['apoquinine'],,,,,,,2019,March
3233,4512761,gastroenteric,17-05-2018 12:21,dog,,,,"['colitis', 'diarrhoea']","['colitis', 'diarrhoea']",,,,,2018,May
1374,4132972,vaccination,23-01-2018 08:49,cat,,,['trica'],['Feline leukemia virus'],['Feline leukemia virus'],"['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2018,January
1078,5314803,other_unwell,11-08-2018 08:46,dog,,,['weepy'],['epiphora'],['epiphora'],,,['fluorescent dye'],,2018,August
3321,685641,other_healthy,10-08-2015 18:20,dog,"['Metabolizable', 'aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate']","['Metabolizable', 'aspartate', 'glutamate-oxaloacetate']",['Cough'],['Cough'],['Kennel cough vaccine'],kc,['Metabolizable'],['Metabolizable'],2015,August
4211,3462913,vaccination,08-07-2017 17:03,cat,,,,['diarrhoea'],['diarrhoea'],,,,,2017,July
982,3802612,vaccination,27-10-2017 11:13,dog,,,['lethargy/ tenderness'],,,['Nobivaclepto4'],l4,,,2017,October
2992,368900,other_healthy,17-03-2015 17:20,dog,,,,,,['Loxicom meloxicam'],loxicom,,,2015,March
2217,4611457,respiratory,14-06-2018 16:24,cat,,,,['conjunctivitis'],"['conjunctivitis', 'dropsy']",,,['tablet'],,2018,June
4287,3318570,vaccination,07-03-2017 14:49,rabbit,,,,['molars/incisors'],"['molars/incisors', 'teeth-']",['Nobivac'],nobivac,,,2017,March
545,6267278,other_unwell,20-06-2019 09:45,dog,['Iodine'],['Iodine'],['Iodine'],['palate'],['palate'],,,,,2019,June
672,5306003,other_healthy,11-06-2018 14:20,dog,,,,,,,,"['carpus Owner Reports more', 'bacterioid inmfection']",,2018,June
1811,6322296,vaccination,07-02-2019 16:35,dog,,,,"['hematuria', 'Cough']","['hematuria', 'Cough']",['Kennel cough vaccine'],kc,,,2019,February
97,1965301,other_unwell,08-01-2016 17:07,dog,['gastroprotectants'],,['gastroprotectants'],['Vomiting'],"['Vomiting', 'arthritic pain']",,,"['gastroprotectants', 'Iodine suggester', 'reducer']",['gastroprotectants'],2016,January
4316,78684,respiratory,16-06-2014 17:34,cat,,,,['URT infection'],['URT infection'],,,,,2014,June
3733,5995717,vaccination,17-04-2019 09:17,dog,['Nobivaclepto4'],['Nobivaclepto4'],['Nobivaclepto4'],"['Cough', 'defecation']","['Cough', 'defecation']","['Nobivaclepto4', 'Kennel cough vaccine']",l4 kc,,,2019,April
2144,6820478,vaccination,16-10-2019 18:27,dog,['tartar'],,,"['Cough', 'gingivitis']","['Cough', 'gingivitis']",['Kennel cough vaccine'],kc,"['eyes/ears', 'tartar']",['tartar'],2019,October
3378,6173220,other_healthy,30-05-2019 10:41,dog,"['aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate', 'effie']",,,,,"['tablet', ""Iodine 've epilemma""]",,2019,May
1790,2051346,trauma,19-08-2016 19:27,cat,['Intranasal 1 week'],,,"['infection', 'swelling']","['infection', 'swelling', '4/10 lame']",,,"['Intranasal 1 week', 'Nonsteroidal antiinflammatory drugs only , discusser with']",['Intranasal 1 week'],2016,August
2059,4458124,other_healthy,30-04-2018 18:28,dog,,,,"['small nodular mass', 'sore']","['small nodular mass', 'sore']",,,,,2018,April
4407,1397761,other_unwell,31-03-2016 11:09,dog,,,,"['Malocclusion seizures', 'pain', 'Central nervous system disease']","['Malocclusion seizures', 'pain', 'Central nervous system disease', 'cramping syndrome']",,,,,2016,March
4015,2302472,other_healthy,14-10-2016 10:26,dog,,,,,['nose'],,,['masses-'],,2016,October
3454,5117680,other_unwell,27-09-2018 16:08,dog,['Intranasal 1 day'],,,,,,,['Intranasal 1 day'],['Intranasal 1 day'],2018,September
2644,3449949,other_healthy,08-03-2017 16:39,dog,,,,"['neoplasia', 'anal sac carcinoma', 'hypercalcaemia']","['neoplasia', 'anal sac carcinoma', 'Anal gland masse', 'hypercalcaemia']",,,['Fine'],,2017,March
4343,3787884,vaccination,24-10-2017 14:55,dog,['tartar'],,,,,,,['tartar'],['tartar'],2017,October
4294,5553799,vaccination,01-05-2019 11:40,dog,,,['lownly'],"['cystis', 'Cough']","['cystis', 'Cough']",['Kennel cough vaccine'],kc,,,2019,May
3055,5376306,other_unwell,21-11-2018 10:58,cat,['Nonsteroidal antiinflammatory drugs finished .'],,,['corneal defect'],['corneal defect'],,,"['qall fine', 'Nonsteroidal antiinflammatory drugs finished .']",['Nonsteroidal antiinflammatory drugs finished .'],2018,November
272,660321,other_healthy,10-01-2015 10:34,dog,,,,,,,,,,2015,January
1992,1795215,other_unwell,27-06-2016 10:12,cat,['Intranasal 2'],,['ibo'],"['cognitive dysfunction', 'polydipsia']","['cognitive dysfunction', 'pancreas , heart', 'polydipsia']",,,"['Intranasal 2', 'ibo']",['Intranasal 2'],2016,June
1886,5538389,other_unwell,01-02-2019 17:34,dog,,,,"['rash', 'excoriation', ""Intra-thoracic 's bleeding""]","['rash', 'excoriation', ""Intra-thoracic 's bleeding""]",,,,,2019,February
2905,3589733,other_healthy,09-07-2017 13:11,unknown,"['Metoclopromide', 'Oxygen']","['Metoclopromide', 'Oxygen']","['Metoclopromide', 'Oxygen']",,,,,['Oxygen'],,2017,July
138,5354843,trauma,16-11-2018 10:31,dog,"['glutamate-oxaloacetate', 'aspartate', 'tartar', 'Calcium', 'Nonsteroidal antiinflammatory drugs first']","['Calcium', 'aspartate', 'glutamate-oxaloacetate']","['Calcium', 'aspartate', 'glutamate-oxaloacetate']","['fracture', 'stomatitis', 'weight gain']","['fracture', 'stomatitis', 'weight gain']",,,"[""Calcium n't"", 'Nonsteroidal antiinflammatory drugs first', 'tartar']","['Nonsteroidal antiinflammatory drugs first', 'tartar']",2018,November
2198,4343797,other_healthy,27-03-2018 09:10,dog,,,['solan'],"['skin allergies', 'erythema']","['skin allergies', 'erythema']",,,['wax'],,2018,March
500,5615575,other_unwell,18-01-2019 15:22,dog,,,['authorish'],"['incontinence', 'Vomiting']","['incontinence', 'Vomiting']",,,,,2019,January
1122,5571923,other_unwell,01-09-2019 15:47,cat,,,,['inflammation'],"['throat', 'inflammation']",,,,,2019,September
2700,2400485,vaccination,11-04-2016 16:47,rabbit,['Iodine'],,,,,['Metacam meloxicam'],metacam,['Iodine'],['Iodine'],2016,April
135,5741962,other_unwell,16-02-2019 10:11,unknown,,,,['pain'],['pain'],,,,,2019,February
4268,5750216,other_healthy,18-02-2019 21:03,cat,,,['abdom'],['diarrhoea'],['diarrhoea'],,,,,2019,February
2503,1493111,post_op,19-04-2016 17:08,cat,,,['lyphatics-'],"['histopath', 'adenocarcinoma', 'eating quite']","['histopath', 'adenocarcinoma', 'eating quite']",,,,,2016,April
2484,5355721,vaccination,16-11-2018 12:04,dog,,,,['weight loss'],['weight loss'],['Nobivaclepto4'],l4,,,2018,November
1194,3697541,trauma,10-03-2017 11:42,dog,['steroid'],['steroid'],['steroid'],"['aural haematoma', 'sting']","['aural haematoma', 'sting', 'serosanguineous']",,,,,2017,March
4048,4478669,trauma,05-08-2018 11:42,dog,"['Non-steroidal anti-inflammatory', 'Intranasal 2']",,['signif'],['foot- lame'],['foot- lame'],['Non-steroidal anti-inflammatory drug'],nsaid,"['xiraxara', 'Non-steroidal anti-inflammatory', 'Intranasal 2']","['Non-steroidal anti-inflammatory', 'Intranasal 2']",2018,August
1869,6739777,vaccination,27-09-2019 18:32,dog,['fluorescein'],['fluorescein'],['fluorescein'],"['Club', 'conjunctivitis']","['Club', 'collapse trachea', 'conjunctivitis']",,,,,2019,September
2679,3221663,vaccination,06-07-2017 16:56,unknown,,,['eyes/nose'],['hernia'],"['hernia', 'Intra-thoracic to dry re']",,,,,2017,July
2212,65344,trauma,06-04-2014 15:50,cat,['steroid'],['steroid'],"['steroid', 'gaine']",['sore'],['sore'],,,,,2014,April
1087,4322681,other_healthy,21-03-2018 09:17,dog,"['Intranasal 7 days', 'fluorescin', 'chloramphenicol']",['chloramphenicol'],"['slit', 'fluorescin', 'chloramphenicol', 'cornea']","['ulcer', 'cornea']","['ulcer', 'applyingly dropsy', 'cornea']",,,"['Intranasal 7 days', 'fluorescin', 'dertrum', 'chloramphenicol']","['Intranasal 7 days', 'fluorescin', 'chloramphenicol']",2018,March
1358,4377589,post_op,04-06-2018 12:17,dog,['Iodine'],,,['NB'],['NB'],,,['Iodine'],['Iodine'],2018,June
3944,1411094,respiratory,04-02-2016 12:19,dog,,,,"['hacking', 'Cough', 'Dry Cough Syrup']","['hacking', 'Cough', 'throat', 'Dry Cough Syrup']",,,['dichloromethane'],,2016,February
3834,2442393,post_op,15-11-2016 16:14,cat,,,['abdom'],"['diarrhoea', 'vomiting']","['diarrhoea', 'vomiting']",,,['becap anorexia'],,2016,November
2035,5442566,trauma,12-05-2018 16:49,dog,"['Phosphorous', 'saline']",,['HR/RR'],['bleeding'],"['Left Fore Leg dew claw', 'bleeding']",,,"['Phosphorous', 'saline']","['Phosphorous', 'saline']",2018,May
1555,4211840,vaccination,13-02-2018 15:57,dog,"['Intranasal 2 week', 'nobivacdhp', 'Nobivaclepto2']","['nobivacdhp', 'Nobivaclepto2']","['29/01/2018', 'nobivacdhp', 'Nobivaclepto2', 'microchiria']",['Cough'],['Cough'],"['Nobivac', 'Nobivacdhp', 'Nobivaclepto2', 'Nobivaclepto4', 'Kennel cough vaccine']",nobivac dhp l2 l4 kc,"['Intranasal 2 week', 'tablet']",['Intranasal 2 week'],2018,February
4205,1855568,vaccination,07-08-2016 15:31,dog,['Nonsteroidal antiinflammatory drugs'],,,['Cough'],['Cough'],"['Nobivaclepto4', 'Kennel cough vaccine']",l4 kc,['Nonsteroidal antiinflammatory drugs'],['Nonsteroidal antiinflammatory drugs'],2016,August
3139,1104083,post_op,25-01-2016 17:13,dog,,,,"['dry hacking', 'Cough', 'cough']","['dry hacking', 'Cough', 'cough']","['Kennel cough vaccine', 'Rabies vaccine']",kc rv,,,2016,January
759,3645264,other_healthy,20-09-2017 17:01,cat,,,"['inhaler', 'depot']",['laboured'],['laboured'],,,,,2017,September
3949,1559591,post_op,05-05-2016 14:37,dog,['Intranasal inguinal area'],,,,['sexual behaviour'],,,['Intranasal inguinal area'],['Intranasal inguinal area'],2016,May
809,6091632,other_healthy,05-10-2019 17:07,dog,,,['yelp'],,,,,,,2019,October
1831,4476749,other_healthy,05-07-2018 11:21,dog,,,,,,,,['Intranasal 4 week'],,2018,July
2165,1324968,vaccination,14-03-2016 17:20,dog,,,,"['fracture', 'lame']","['fracture', 'lame']",,,,,2016,March
1195,2534906,vaccination,12-08-2016 10:08,dog,,,['mm-PM'],['Cough'],"['Cough', 'LN-']","['Nobivaclepto4', 'Kennel cough vaccine']",l4 kc,['ears-'],,2016,August
1920,4370042,other_unwell,04-04-2018 16:38,dog,"['topical steroid cream', 'steroid', 'Intranasal 1 week', 'Intranasal 7-10']",['steroid'],"['steroid cream', 'steroid', 'apoquinine', 'pad/']",['furunculosis'],['furunculosis'],,,"['Intranasal 7-10', 'Intranasal 1 week', 'topical steroid cream']","['Intranasal 7-10', 'Intranasal 1 week', 'topical steroid cream']",2018,April
1560,1390575,other_unwell,30-03-2016 10:18,dog,['furosemide'],['furosemide'],['furosemide'],"['Congestive heart failure', 'cough']","['Congestive heart failure', 'cough']",,,"['tablet', 'furosemide']",['furosemide'],2016,March
533,5125080,other_unwell,28-09-2018 17:50,dog,['otodone/clorexy foam intermittantly ( max twice'],,,"['infection', 'dry']","['infection', 'dry']",,,['otodone/clorexy foam intermittantly ( max twice'],['otodone/clorexy foam intermittantly ( max twice'],2018,September
2292,6845801,other_healthy,22-10-2019 19:19,rabbit,,,['WORSE/NO'],"['muscle weakness', 'seizure', 'pain']","['muscle weakness', 'seizure', 'pain']",,,,,2019,October
3344,4093174,other_healthy,01-11-2018 18:58,dog,['Intranasal 4 days'],,['swelling/erythema'],,,,,['Intranasal 4 days'],['Intranasal 4 days'],2018,November
3199,6747416,respiratory,30-09-2019 17:17,dog,"['paracetamol/', 'codeine']","['paracetamol/', 'codeine']","['paracetamol/', 'codeine']","['dysphagia', 'cough']","['dysphagia', 'cough']",,,['codeine bed'],,2019,September
32,6598397,vaccination,28-08-2019 10:21,dog,,,"['Hr/rr', 'broccoli , green beans - Owner asked about apple but adv quite sugary']",['Cough'],['Cough'],"['Nobivaclepto4', 'Kennel cough vaccine']",l4 kc,,,2019,August
2159,6515512,other_healthy,08-09-2019 12:14,dog,,,,"['umbilical hernia', 'halitosis', 'gingivitis']","['umbilical hernia', 'halitosis', 'gingivitis']",,,,,2019,September
2376,3129192,other_unwell,05-12-2017 18:27,cat,,,['berkowitz'],"['palate', 'cough', 'inflammation']","['palate', 'cough', 'inflammation']",,,,,2017,December
311,2578189,vaccination,19-12-2016 15:33,cat,,,['trica'],"['Club', ""Feline leukemia virus ''""]","['Club', ""Feline leukemia virus ''"", 'Feline leukemia virus - just']","['Nobivac', 'Nobivac tricat', 'Feline leukemia virus vaccine']",nobivac tricat felv,,,2016,December
971,5563818,vaccination,01-08-2019 11:07,dog,['tartar'],,"['Hr/rhythm', 'tartar']","['Club', 'weight gain']","['Club', 'weight gain']",['Nobivaclepto4'],l4,['tartar'],['tartar'],2019,August
4233,4921916,gastroenteric,18-08-2018 09:58,dog,,,,['diarrhoea'],['diarrhoea'],,,,,2018,August
2231,5078673,vaccination,19-09-2018 16:47,dog,['Intranasal 1 month'],,,,,['Nobivaclepto4'],l4,"['toilet', 'Intranasal 1 month']",['Intranasal 1 month'],2018,September
2601,2582562,vaccination,20-12-2016 11:21,cat,['Tricat/FeLV'],['Tricat/FeLV'],['Tricat/FeLV'],,,,,,,2016,December
538,3944920,vaccination,12-01-2017 10:28,cat,"['aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate']","['fine', 'aspartate', 'glutamate-oxaloacetate']","['sore', 'herpes']","['sore', 'herpes']",,,,,2017,January
3197,2919797,tumour,17-03-2017 17:13,unknown,,,['Fine'],['eyelid'],['eyelid'],,,['Fine'],,2017,March
2583,4376610,tumour,04-06-2018 10:07,dog,,,,"['diarrhea', 'arthritis', 'anorexia', 'Ulcerated mass right axillary', 'lethargy']","['diarrhea', 'arthritis', 'anorexia', 'Ulcerated mass right axillary', 'lethargy']",['Metacam meloxicam'],metacam,,,2018,June
352,3157640,other_healthy,20-05-2017 12:05,cat,['tartar'],,,['gingivitis'],['gingivitis'],,,['tartar'],['tartar'],2017,May
2688,4199466,other_healthy,02-09-2018 14:25,cat,,,,"['pain', 'vomit', 'vomiting']","['pain', 'vomit', 'vomiting']",['Rabies vaccine'],rv,"['bile ,']",,2018,September
1764,6652215,vaccination,09-09-2019 09:33,dog,,,['CLX'],,,,,"['Fine', 'CLX']",,2019,September
1685,1040081,other_healthy,01-11-2016 14:21,dog,,,,"['ascites', 'cough', 'Vomiting']","['ascites', 'cough', 'Vomiting']",,,"['reactive , deprecatingly ,']",,2016,November
837,3602835,vaccination,09-11-2017 11:47,cat,,,['yellow/brownish'],['Club'],['Club'],,,,,2017,November
2038,4117077,vaccination,18-01-2018 13:09,dog,,,"['Vaccine', 'H']","['Weight gain', 'Cough', 'Teeth Vomiting', 'weight loss']","['Weight gain', 'Cough', 'Teeth Vomiting', 'weight loss', 'Cardiac and thoracic aus No abnormality']","['Nobivaclepto4', 'Kennel cough vaccine']",l4 kc,,,2018,January
3035,4912194,trauma,16-08-2018 15:47,cat,,,,['swelling'],['swelling'],,,,,2018,August
1283,1606898,vaccination,16-05-2016 15:34,dog,['Nobivaclepto4'],['Nobivaclepto4'],"['fine', 'Nobivaclepto4']",['Cough'],"['Heart and lung auscultation unremarkable Heart Rate - 144bpm', 'Cough']","['Nobivaclepto4', 'Kennel cough vaccine', 'Nobivac']",l4 kc nobivac,,,2016,May
2562,1853300,pruritus,07-08-2016 10:14,cat,['steroid'],['steroid'],['steroid'],"['flakiness', 'alopecia', 'swelling', 'Pruritic', 'inflammation']","['flakiness', 'alopecia', 'swelling', 'Pruritic', 'inflammation']",,,"['alopecia', 'steroid inj']",,2016,August
3287,2287651,trauma,10-11-2016 15:14,dog,['Iodine nail'],,,"['Pododermatitis aseptica diffusa of digit II', 'vomiting/diarrhoea', 'sore', 'pain', 'inflammation']","['Pododermatitis aseptica diffusa of digit II', 'vomiting/diarrhoea', 'sore', 'pain', 'inflammation']",,,['Iodine nail'],['Iodine nail'],2016,November
1539,556860,other_unwell,26-08-2015 15:59,unknown,"['Intranasal 2 week', 'baytril', 'steroid']","['baytril', 'steroid']","['baytril', 'steroid']","['cheilitis', 'Cheilitis']","['cheilitis', 'ulcerative arear of lip', 'Cheilitis']",,,"['Intranasal 2 week', 'baytril']","['Intranasal 2 week', 'baytril']",2015,August
3994,5951088,pruritus,04-05-2019 18:02,dog,,,"['gaine', 'weight-']",,,,,,,2019,May
923,1126127,other_unwell,29-01-2016 16:44,dog,,,"['Put', 'Hr180/min']","['TN', 'sore', 'hunched Vomiting sore', 'Vomiting sore']","['TN', 'sore', 'hunched Vomiting sore', 'Vomiting sore']",,,['Put'],,2016,January
438,127926,trauma,25-07-2014 14:35,cat,,,,"['corneal', 'Epiphora', 'blepharospasm']","['corneal', 'dropsy', 'Epiphora', 'blepharospasm']",['Metacam meloxicam'],metacam,,,2014,July
2553,5905351,other_unwell,26-03-2019 16:46,unknown,,,,"['arthritis', 'spinal pain']","['arthritis', 'spinal pain']",['Loxicom meloxicam'],loxicom,,,2019,March
2005,3504418,other_healthy,17-08-2017 11:45,dog,['Intranasal 4 days'],,['Hr/'],,,,,['Intranasal 4 days'],['Intranasal 4 days'],2017,August
563,1485598,other_healthy,18-04-2016 15:11,dog,['tartar'],,['CHIP'],['gingivitis'],['gingivitis'],,,"['tartar', 'ears/eyes']",['tartar'],2016,April
213,2730081,other_healthy,30-01-2017 09:43,dog,,,['gaine'],['glaucoma'],"['milk Intranasal caudal mammary gland', 'galactostasis', 'glaucoma']",,,,,2017,January
3418,2396877,pruritus,11-04-2016 09:47,cat,['dex'],['dex'],"['fine', 'dex']","['allergy', 'pruritus', 'alopecia', 'itchy']","['allergy', 'pruritus', 'alopecia', 'itchy']",,,"['alopecia', 'SAC Mon']",,2016,April
3959,745271,other_unwell,26-10-2015 16:38,rabbit,,,,['swelling'],['swelling'],,,,,2015,October
3821,3321377,post_op,07-03-2017 18:29,dog,,,['look./'],['muscle swelling'],['muscle swelling'],,,,,2017,March
885,2294474,pruritus,10-12-2016 16:57,dog,,,['solan'],"['otitis', 'sore', 'atopy']","['otitis', 'posttraumatic dermatitis', 'sore', 'atopy']",['Rabies vaccine'],rv,['solan'],,2016,December
163,4771456,respiratory,19-07-2018 15:39,dog,"['steroid', 'Non-steroidal anti-inflammatory']",['steroid'],['steroid'],"['Nose bleed', 'bleeding']","['Nose bleed', 'bleeding']",['Non-steroidal anti-inflammatory drug'],nsaid,['Non-steroidal anti-inflammatory'],['Non-steroidal anti-inflammatory'],2018,July
1578,6317896,other_unwell,07-01-2019 18:49,cat,['Intranasal 1 week'],,,,,,,['Intranasal 1 week'],['Intranasal 1 week'],2019,January
446,6280059,other_unwell,22-06-2019 14:39,rabbit,,,,"['Poss dacrocystitis', 'Purulent', 'conjunctivitis', 'infection']","['Poss dacrocystitis', 'Purulent', 'conjunctivitis', 'infection']",['Rabies vaccine'],rv,['doxy'],,2019,June
101,4707060,other_healthy,07-06-2018 16:25,dog,['hibi'],['hibi'],"['fatty acid', 'joint/cruciate', 'hibi']","['fatty lump', 'Intra-thoracic germ']","['fatty lump', 'Intra-thoracic germ']",,,['Fine'],,2018,June
2670,567804,gastroenteric,09-01-2015 11:38,dog,"['gastroprotectants', 'anti-emetics']",,"['fine', 'gastroprotectants']","['Vomiting bile', 'diarrhea', 'pain', 'stomatitis nervous', 'inappetence', 'vomiting/diarrhoea']","['Vomiting bile', 'diarrhea', 'pain', 'stomatitis nervous', 'inappetence', 'vomiting/diarrhoea']",,,"['gastroprotectants', 'anti-emetics']","['gastroprotectants', 'anti-emetics']",2015,January
4081,3861145,trauma,11-10-2017 08:41,cat,,,,"['ulcer', 'corneal ulcer', 'conjunctivitis', 'blepharospasm']","['ulcer', 'dropsy', 'corneal ulcer', 'conjunctivitis', 'blepharospasm']",['Rabies vaccine'],rv,,,2017,October
3854,467389,post_op,07-06-2015 17:28,dog,,,['salt'],"['swelling', 'inflammation']","['swelling', 'inflammation']",,,,,2015,June
878,5670435,vaccination,31-01-2019 11:26,cat,,,['pupd-'],,['abnormal detect abdomen palpation'],,,['d-'],,2019,January
880,3521182,vaccination,21-08-2017 18:45,dog,,,['apoquinine'],"['sore', 'allergic']","['canal no inflammation', 'sore', 'allergic']",,,['waxy debris deepener'],,2017,August
83,2394958,pruritus,11-03-2016 17:16,dog,"['Intranasal 2 week', 'contineu shampoo']",['contineu shampoo'],"['contineu shampoo', 'apoquinine']","['atopic', 'allergic skin disease', 'crusting']","['atopic', 'allergic skin disease', 'crusting', 'yuma itchy']",,,"['Intranasal 2 week', 'contineu shampoo']",['Intranasal 2 week'],2016,March
